timestamp,hour,minute,day_of_week,is_weekday,hour_sin,hour_cos,dow_sin,dow_cos,gpu_utilization,queue_depth,gpu_demand,gpu_demand_next_15m
2026-08-13 08:45:00,8,45,3,1,0.7518398074789774,-0.6593458151000688,0.43388373911755823,-0.900968867902419,86.57,9,6.397,7.03
2026-08-13 08:50:00,8,50,3,1,0.7372773368101241,-0.6755902076156602,0.43388373911755823,-0.900968867902419,84.75,11,6.906,7.937
2026-08-13 08:55:00,8,55,3,1,0.7223639620597556,-0.6915130557822693,0.43388373911755823,-0.900968867902419,90.51,12,7.416,6.929
2026-08-13 09:00:00,9,0,3,1,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,84.67,11,7.03,6.908
2026-08-13 09:05:00,9,5,3,1,0.6915130557822694,-0.7223639620597555,0.43388373911755823,-0.900968867902419,95.2,12,7.937,6.86
2026-08-13 09:10:00,9,10,3,1,0.6755902076156604,-0.737277336810124,0.43388373911755823,-0.900968867902419,84.47,10,6.929,7.047
2026-08-13 09:15:00,9,15,3,1,0.659345815100069,-0.7518398074789773,0.43388373911755823,-0.900968867902419,81.61,10,6.908,8.0
2026-08-13 09:20:00,9,20,3,1,0.6427876096865391,-0.7660444431189782,0.43388373911755823,-0.900968867902419,90.29,12,6.86,7.216
2026-08-13 09:25:00,9,25,3,1,0.6259234721840592,-0.7798844830928817,0.43388373911755823,-0.900968867902419,88.93,10,7.047,7.312
2026-08-13 09:30:00,9,30,3,1,0.6087614290087209,-0.793353340291235,0.43388373911755823,-0.900968867902419,97.19,12,8.0,7.51
2026-08-13 09:35:00,9,35,3,1,0.5913096483635822,-0.8064446042674827,0.43388373911755823,-0.900968867902419,92.1,12,7.216,7.462
2026-08-13 09:40:00,9,40,3,1,0.5735764363510464,-0.8191520442889916,0.43388373911755823,-0.900968867902419,86.46,10,7.312,7.742
2026-08-13 09:45:00,9,45,3,1,0.5555702330196025,-0.831469612302545,0.43388373911755823,-0.900968867902419,93.76,12,7.51,7.554
2026-08-13 09:50:00,9,50,3,1,0.5372996083468238,-0.8433914458128857,0.43388373911755823,-0.900968867902419,95.16,11,7.462,7.415
2026-08-13 09:55:00,9,55,3,1,0.5187732581605218,-0.8549118706729464,0.43388373911755823,-0.900968867902419,95.11,11,7.742,7.861
2026-08-13 10:00:00,10,0,3,1,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,90.92,12,7.554,7.598
2026-08-13 10:05:00,10,5,3,1,0.48098876891938763,-0.8767267557075077,0.43388373911755823,-0.900968867902419,92.42,11,7.415,6.709
2026-08-13 10:10:00,10,10,3,1,0.4617486132350339,-0.8870108331782217,0.43388373911755823,-0.900968867902419,96.5,11,7.861,7.472
2026-08-13 10:15:00,10,15,3,1,0.4422886902190017,-0.8968727415326881,0.43388373911755823,-0.900968867902419,97.03,12,7.598,6.397
2026-08-13 10:20:00,10,20,3,1,0.4226182617406995,-0.9063077870366499,0.43388373911755823,-0.900968867902419,86.15,11,6.709,6.887
2026-08-13 10:25:00,10,25,3,1,0.4027466898587373,-0.9153114791194471,0.43388373911755823,-0.900968867902419,96.3,11,7.472,7.838
2026-08-13 10:30:00,10,30,3,1,0.3826834323650899,-0.9238795325112867,0.43388373911755823,-0.900968867902419,81.36,9,6.397,6.893
2026-08-13 10:35:00,10,35,3,1,0.36243803828370136,-0.9320078692827987,0.43388373911755823,-0.900968867902419,94.98,10,6.887,7.455
2026-08-13 10:40:00,10,40,3,1,0.3420201433256689,-0.9396926207859083,0.43388373911755823,-0.900968867902419,96.81,12,7.838,6.933
2026-08-13 10:45:00,10,45,3,1,0.32143946530316175,-0.9469301294951056,0.43388373911755823,-0.900968867902419,88.77,10,6.893,6.811
2026-08-13 10:50:00,10,50,3,1,0.30070579950427334,-0.9537169507482268,0.43388373911755823,-0.900968867902419,96.43,11,7.455,6.329
2026-08-13 10:55:00,10,55,3,1,0.2798290140309927,-0.9600498543859285,0.43388373911755823,-0.900968867902419,88.22,11,6.933,7.277
2026-08-13 11:00:00,11,0,3,1,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,82.23,12,6.811,6.258
2026-08-13 11:05:00,11,5,3,1,0.23768589232617293,-0.9713420698132614,0.43388373911755823,-0.900968867902419,84.46,9,6.329,6.494
2026-08-13 11:10:00,11,10,3,1,0.21643961393810318,-0.9762960071199333,0.43388373911755823,-0.900968867902419,89.03,11,7.277,7.033
2026-08-13 11:15:00,11,15,3,1,0.19509032201612816,-0.9807852804032304,0.43388373911755823,-0.900968867902419,79.47,10,6.258,6.483
2026-08-13 11:20:00,11,20,3,1,0.17364817766693028,-0.984807753012208,0.43388373911755823,-0.900968867902419,77.82,9,6.494,0.909
2026-08-13 11:25:00,11,25,3,1,0.15212338618991708,-0.9883615104677607,0.43388373911755823,-0.900968867902419,83.73,10,7.033,0.463
2026-08-13 11:30:00,11,30,3,1,0.130526192220052,-0.9914448613738104,0.43388373911755823,-0.900968867902419,78.36,9,6.483,0.987
2026-08-13 11:35:00,11,35,3,1,0.10886687485196457,-0.9940563382223196,0.43388373911755823,-0.900968867902419,4.74,1,0.909,0.292
2026-08-13 11:40:00,11,40,3,1,0.0871557427476582,-0.9961946980917455,0.43388373911755823,-0.900968867902419,12.85,1,0.463,1.223
2026-08-13 11:45:00,11,45,3,1,0.06540312923014312,-0.9978589232386035,0.43388373911755823,-0.900968867902419,10.74,2,0.987,4.395
2026-08-13 11:50:00,11,50,3,1,0.043619387365335625,-0.9990482215818578,0.43388373911755823,-0.900968867902419,6.19,1,0.292,4.37
2026-08-13 11:55:00,11,55,3,1,0.021814885034561218,-0.9997620270799091,0.43388373911755823,-0.900968867902419,13.6,1,1.223,3.664
2026-08-13 12:00:00,12,0,3,1,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,48.61,6,4.395,3.491
2026-08-13 12:05:00,12,5,3,1,-0.021814885034560975,-0.9997620270799091,0.43388373911755823,-0.900968867902419,47.94,6,4.37,3.394
2026-08-13 12:10:00,12,10,3,1,-0.04361938736533538,-0.9990482215818578,0.43388373911755823,-0.900968867902419,48.67,5,3.664,3.704
2026-08-13 12:15:00,12,15,3,1,-0.06540312923014287,-0.9978589232386035,0.43388373911755823,-0.900968867902419,40.8,6,3.491,3.693
2026-08-13 12:20:00,12,20,3,1,-0.08715574274765794,-0.9961946980917455,0.43388373911755823,-0.900968867902419,46.14,6,3.394,3.831
2026-08-13 12:25:00,12,25,3,1,-0.10886687485196432,-0.9940563382223196,0.43388373911755823,-0.900968867902419,41.61,5,3.704,3.164
2026-08-13 12:30:00,12,30,3,1,-0.13052619222005177,-0.9914448613738104,0.43388373911755823,-0.900968867902419,44.16,5,3.693,3.94
2026-08-13 12:35:00,12,35,3,1,-0.15212338618991683,-0.9883615104677607,0.43388373911755823,-0.900968867902419,40.72,5,3.831,3.353
2026-08-13 12:40:00,12,40,3,1,-0.17364817766693003,-0.9848077530122081,0.43388373911755823,-0.900968867902419,42.82,6,3.164,3.384
2026-08-13 12:45:00,12,45,3,1,-0.19509032201612792,-0.9807852804032305,0.43388373911755823,-0.900968867902419,45.74,5,3.94,3.521
2026-08-13 12:50:00,12,50,3,1,-0.21643961393810293,-0.9762960071199334,0.43388373911755823,-0.900968867902419,41.91,5,3.353,5.924
2026-08-13 12:55:00,12,55,3,1,-0.2376858923261727,-0.9713420698132615,0.43388373911755823,-0.900968867902419,38.33,6,3.384,5.446
2026-08-13 13:00:00,13,0,3,1,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,46.77,5,3.521,5.193
2026-08-13 13:05:00,13,5,3,1,-0.2798290140309925,-0.9600498543859286,0.43388373911755823,-0.900968867902419,73.13,10,5.924,5.365
2026-08-13 13:10:00,13,10,3,1,-0.30070579950427306,-0.9537169507482269,0.43388373911755823,-0.900968867902419,67.52,8,5.446,5.013
2026-08-13 13:15:00,13,15,3,1,-0.32143946530316153,-0.9469301294951057,0.43388373911755823,-0.900968867902419,69.17,8,5.193,5.29
2026-08-13 13:20:00,13,20,3,1,-0.34202014332566866,-0.9396926207859084,0.43388373911755823,-0.900968867902419,71.74,8,5.365,5.985
2026-08-13 13:25:00,13,25,3,1,-0.36243803828370114,-0.9320078692827987,0.43388373911755823,-0.900968867902419,64.07,7,5.013,4.883
2026-08-13 13:30:00,13,30,3,1,-0.38268343236508967,-0.9238795325112868,0.43388373911755823,-0.900968867902419,65.05,7,5.29,5.978
2026-08-13 13:35:00,13,35,3,1,-0.4027466898587371,-0.9153114791194472,0.43388373911755823,-0.900968867902419,72.11,8,5.985,5.333
2026-08-13 13:40:00,13,40,3,1,-0.4226182617406993,-0.90630778703665,0.43388373911755823,-0.900968867902419,63.88,7,4.883,5.613
2026-08-13 13:45:00,13,45,3,1,-0.44228869021900147,-0.8968727415326883,0.43388373911755823,-0.900968867902419,74.22,9,5.978,5.501
2026-08-13 13:50:00,13,50,3,1,-0.46174861323503413,-0.8870108331782216,0.43388373911755823,-0.900968867902419,66.55,7,5.333,5.776
2026-08-13 13:55:00,13,55,3,1,-0.4809887689193874,-0.8767267557075078,0.43388373911755823,-0.900968867902419,76.12,8,5.613,6.245
2026-08-13 14:00:00,14,0,3,1,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,69.56,8,5.501,5.014
2026-08-13 14:05:00,14,5,3,1,-0.5187732581605216,-0.8549118706729465,0.43388373911755823,-0.900968867902419,71.17,8,5.776,5.421
2026-08-13 14:10:00,14,10,3,1,-0.5372996083468236,-0.8433914458128858,0.43388373911755823,-0.900968867902419,76.8,9,6.245,6.587
2026-08-13 14:15:00,14,15,3,1,-0.555570233019602,-0.8314696123025455,0.43388373911755823,-0.900968867902419,68.8,8,5.014,6.172
2026-08-13 14:20:00,14,20,3,1,-0.5735764363510458,-0.819152044288992,0.43388373911755823,-0.900968867902419,69.26,9,5.421,5.202
2026-08-13 14:25:00,14,25,3,1,-0.5913096483635824,-0.8064446042674825,0.43388373911755823,-0.900968867902419,79.7,10,6.587,5.726
2026-08-13 14:30:00,14,30,3,1,-0.6087614290087207,-0.7933533402912352,0.43388373911755823,-0.900968867902419,73.09,10,6.172,6.538
2026-08-13 14:35:00,14,35,3,1,-0.6259234721840591,-0.7798844830928818,0.43388373911755823,-0.900968867902419,71.55,8,5.202,5.722
2026-08-13 14:40:00,14,40,3,1,-0.6427876096865389,-0.7660444431189783,0.43388373911755823,-0.900968867902419,72.48,9,5.726,5.776
2026-08-13 14:45:00,14,45,3,1,-0.6593458151000688,-0.7518398074789774,0.43388373911755823,-0.900968867902419,84.13,9,6.538,6.586
2026-08-13 14:50:00,14,50,3,1,-0.6755902076156601,-0.7372773368101241,0.43388373911755823,-0.900968867902419,74.92,8,5.722,5.801
2026-08-13 14:55:00,14,55,3,1,-0.691513055782269,-0.722363962059756,0.43388373911755823,-0.900968867902419,76.97,9,5.776,6.136
2026-08-13 15:00:00,15,0,3,1,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,82.39,9,6.586,5.906
2026-08-13 15:05:00,15,5,3,1,-0.7223639620597557,-0.6915130557822692,0.43388373911755823,-0.900968867902419,78.31,10,5.801,6.149
2026-08-13 15:10:00,15,10,3,1,-0.7372773368101239,-0.6755902076156604,0.43388373911755823,-0.900968867902419,71.57,10,6.136,5.832
2026-08-13 15:15:00,15,15,3,1,-0.7518398074789773,-0.6593458151000691,0.43388373911755823,-0.900968867902419,77.27,8,5.906,6.039
2026-08-13 15:20:00,15,20,3,1,-0.7660444431189779,-0.6427876096865395,0.43388373911755823,-0.900968867902419,77.77,9,6.149,6.385
2026-08-13 15:25:00,15,25,3,1,-0.7798844830928814,-0.6259234721840596,0.43388373911755823,-0.900968867902419,73.49,9,5.832,5.772
2026-08-13 15:30:00,15,30,3,1,-0.7933533402912349,-0.6087614290087209,0.43388373911755823,-0.900968867902419,79.89,9,6.039,5.784
2026-08-13 15:35:00,15,35,3,1,-0.8064446042674827,-0.5913096483635822,0.43388373911755823,-0.900968867902419,73.85,9,6.385,5.835
2026-08-13 15:40:00,15,40,3,1,-0.8191520442889916,-0.5735764363510464,0.43388373911755823,-0.900968867902419,75.82,9,5.772,5.097
2026-08-13 15:45:00,15,45,3,1,-0.8314696123025452,-0.5555702330196022,0.43388373911755823,-0.900968867902419,74.15,8,5.784,6.181
2026-08-13 15:50:00,15,50,3,1,-0.8433914458128859,-0.5372996083468234,0.43388373911755823,-0.900968867902419,76.61,9,5.835,6.306
2026-08-13 15:55:00,15,55,3,1,-0.8549118706729466,-0.5187732581605214,0.43388373911755823,-0.900968867902419,70.05,7,5.097,6.098
2026-08-13 16:00:00,16,0,3,1,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,73.66,9,6.181,6.532
2026-08-13 16:05:00,16,5,3,1,-0.8767267557075072,-0.48098876891938847,0.43388373911755823,-0.900968867902419,71.5,10,6.306,5.047
2026-08-13 16:10:00,16,10,3,1,-0.8870108331782218,-0.4617486132350336,0.43388373911755823,-0.900968867902419,75.74,9,6.098,5.406
2026-08-13 16:15:00,16,15,3,1,-0.8968727415326883,-0.44228869021900136,0.43388373911755823,-0.900968867902419,83.69,9,6.532,5.669
2026-08-13 16:20:00,16,20,3,1,-0.9063077870366497,-0.42261826174069994,0.43388373911755823,-0.900968867902419,66.93,7,5.047,6.198
2026-08-13 16:25:00,16,25,3,1,-0.9153114791194471,-0.40274668985873735,0.43388373911755823,-0.900968867902419,68.92,9,5.406,6.271
2026-08-13 16:30:00,16,30,3,1,-0.9238795325112868,-0.3826834323650895,0.43388373911755823,-0.900968867902419,73.41,8,5.669,6.083
2026-08-13 16:35:00,16,35,3,1,-0.9320078692827984,-0.3624380382837018,0.43388373911755823,-0.900968867902419,73.62,9,6.198,5.357
2026-08-13 16:40:00,16,40,3,1,-0.9396926207859084,-0.34202014332566855,0.43388373911755823,-0.900968867902419,73.17,9,6.271,5.919
2026-08-13 16:45:00,16,45,3,1,-0.9469301294951056,-0.3214394653031618,0.43388373911755823,-0.900968867902419,75.52,9,6.083,6.15
2026-08-13 16:50:00,16,50,3,1,-0.9537169507482267,-0.3007057995042738,0.43388373911755823,-0.900968867902419,68.61,8,5.357,6.241
2026-08-13 16:55:00,16,55,3,1,-0.9600498543859286,-0.27982901403099236,0.43388373911755823,-0.900968867902419,79.18,8,5.919,5.535
2026-08-13 17:00:00,17,0,3,1,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,75.69,9,6.15,4.943
2026-08-13 17:05:00,17,5,3,1,-0.9713420698132613,-0.23768589232617343,0.43388373911755823,-0.900968867902419,79.53,11,6.241,5.727
2026-08-13 17:10:00,17,10,3,1,-0.9762960071199334,-0.21643961393810282,0.43388373911755823,-0.900968867902419,72.24,8,5.535,5.15
2026-08-13 17:15:00,17,15,3,1,-0.9807852804032303,-0.19509032201612866,0.43388373911755823,-0.900968867902419,71.28,7,4.943,5.501
2026-08-13 17:20:00,17,20,3,1,-0.9848077530122079,-0.1736481776669312,0.43388373911755823,-0.900968867902419,69.81,8,5.727,5.738
2026-08-13 17:25:00,17,25,3,1,-0.9883615104677608,-0.15212338618991628,0.43388373911755823,-0.900968867902419,65.88,7,5.15,4.838
2026-08-13 17:30:00,17,30,3,1,-0.9914448613738104,-0.13052619222005163,0.43388373911755823,-0.900968867902419,63.03,8,5.501,5.587
2026-08-13 17:35:00,17,35,3,1,-0.9940563382223195,-0.10886687485196507,0.43388373911755823,-0.900968867902419,70.95,8,5.738,5.481
2026-08-13 17:40:00,17,40,3,1,-0.9961946980917455,-0.08715574274765825,0.43388373911755823,-0.900968867902419,65.91,7,4.838,5.714
2026-08-13 17:45:00,17,45,3,1,-0.9978589232386035,-0.06540312923014273,0.43388373911755823,-0.900968867902419,68.27,8,5.587,5.338
2026-08-13 17:50:00,17,50,3,1,-0.9990482215818578,-0.04361938736533613,0.43388373911755823,-0.900968867902419,70.61,8,5.481,0.522
2026-08-13 17:55:00,17,55,3,1,-0.9997620270799091,-0.021814885034560836,0.43388373911755823,-0.900968867902419,67.3,9,5.714,1.414
2026-08-13 18:00:00,18,0,3,1,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,67.09,8,5.338,0.68
2026-08-13 18:05:00,18,5,3,1,-0.9997620270799091,0.021814885034560468,0.43388373911755823,-0.900968867902419,4.62,1,0.522,0.348
2026-08-13 18:10:00,18,10,3,1,-0.9990482215818578,0.043619387365335764,0.43388373911755823,-0.900968867902419,15.6,2,1.414,0.271
2026-08-13 18:15:00,18,15,3,1,-0.9978589232386036,0.06540312923014237,0.43388373911755823,-0.900968867902419,12.78,1,0.68,0.142
2026-08-13 18:20:00,18,20,3,1,-0.9961946980917455,0.08715574274765789,0.43388373911755823,-0.900968867902419,5.13,0,0.348,1.036
2026-08-13 18:25:00,18,25,3,1,-0.9940563382223196,0.10886687485196471,0.43388373911755823,-0.900968867902419,8.09,0,0.271,0.57
2026-08-13 18:30:00,18,30,3,1,-0.9914448613738105,0.13052619222005127,0.43388373911755823,-0.900968867902419,11.14,0,0.142,1.912
2026-08-13 18:35:00,18,35,3,1,-0.9883615104677609,0.15212338618991592,0.43388373911755823,-0.900968867902419,14.36,1,1.036,0.455
2026-08-13 18:40:00,18,40,3,1,-0.984807753012208,0.17364817766693083,0.43388373911755823,-0.900968867902419,7.09,0,0.57,0.589
2026-08-13 18:45:00,18,45,3,1,-0.9807852804032304,0.1950903220161283,0.43388373911755823,-0.900968867902419,16.78,3,1.912,0.312
2026-08-13 18:50:00,18,50,3,1,-0.9762960071199335,0.21643961393810246,0.43388373911755823,-0.900968867902419,10.7,1,0.455,0.481
2026-08-13 18:55:00,18,55,3,1,-0.9713420698132614,0.23768589232617307,0.43388373911755823,-0.900968867902419,8.18,0,0.589,0.975
2026-08-13 19:00:00,19,0,3,1,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,3.45,0,0.312,0.665
2026-08-13 19:05:00,19,5,3,1,-0.9600498543859287,0.279829014030992,0.43388373911755823,-0.900968867902419,13.91,0,0.481,0.988
2026-08-13 19:10:00,19,10,3,1,-0.9537169507482268,0.30070579950427345,0.43388373911755823,-0.900968867902419,5.55,1,0.975,0.184
2026-08-13 19:15:00,19,15,3,1,-0.9469301294951057,0.3214394653031615,0.43388373911755823,-0.900968867902419,8.55,0,0.665,0.798
2026-08-13 19:20:00,19,20,3,1,-0.9396926207859085,0.34202014332566816,0.43388373911755823,-0.900968867902419,10.44,2,0.988,1.047
2026-08-13 19:25:00,19,25,3,1,-0.9320078692827986,0.36243803828370147,0.43388373911755823,-0.900968867902419,4.42,0,0.184,0.119
2026-08-13 19:30:00,19,30,3,1,-0.923879532511287,0.38268343236508917,0.43388373911755823,-0.900968867902419,11.98,2,0.798,0.83
2026-08-13 19:35:00,19,35,3,1,-0.9153114791194472,0.402746689858737,0.43388373911755823,-0.900968867902419,13.26,1,1.047,0.0
2026-08-13 19:40:00,19,40,3,1,-0.9063077870366498,0.4226182617406996,0.43388373911755823,-0.900968867902419,6.41,2,0.119,0.932
2026-08-13 19:45:00,19,45,3,1,-0.8968727415326884,0.442288690219001,0.43388373911755823,-0.900968867902419,10.18,1,0.83,4.869
2026-08-13 19:50:00,19,50,3,1,-0.887010833178222,0.46174861323503325,0.43388373911755823,-0.900968867902419,3.89,1,0.0,4.273
2026-08-13 19:55:00,19,55,3,1,-0.8767267557075075,0.48098876891938813,0.43388373911755823,-0.900968867902419,7.61,2,0.932,4.024
2026-08-13 20:00:00,20,0,3,1,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,59.8,9,4.869,4.58
2026-08-13 20:05:00,20,5,3,1,-0.8549118706729468,0.5187732581605211,0.43388373911755823,-0.900968867902419,51.82,6,4.273,4.487
2026-08-13 20:10:00,20,10,3,1,-0.8433914458128857,0.5372996083468239,0.43388373911755823,-0.900968867902419,46.16,6,4.024,3.498
2026-08-13 20:15:00,20,15,3,1,-0.8314696123025455,0.5555702330196018,0.43388373911755823,-0.900968867902419,51.14,6,4.58,4.101
2026-08-13 20:20:00,20,20,3,1,-0.8191520442889918,0.573576436351046,0.43388373911755823,-0.900968867902419,60.47,6,4.487,5.549
2026-08-13 20:25:00,20,25,3,1,-0.8064446042674829,0.591309648363582,0.43388373911755823,-0.900968867902419,47.67,5,3.498,4.598
2026-08-13 20:30:00,20,30,3,1,-0.7933533402912357,0.6087614290087199,0.43388373911755823,-0.900968867902419,50.28,6,4.101,4.358
2026-08-13 20:35:00,20,35,3,1,-0.7798844830928816,0.6259234721840593,0.43388373911755823,-0.900968867902419,63.38,8,5.549,4.859
2026-08-13 20:40:00,20,40,3,1,-0.7660444431189781,0.6427876096865393,0.43388373911755823,-0.900968867902419,59.82,6,4.598,4.089
2026-08-13 20:45:00,20,45,3,1,-0.7518398074789772,0.6593458151000691,0.43388373911755823,-0.900968867902419,58.52,6,4.358,5.264
2026-08-13 20:50:00,20,50,3,1,-0.7372773368101242,0.6755902076156601,0.43388373911755823,-0.900968867902419,57.63,8,4.859,4.331
2026-08-13 20:55:00,20,55,3,1,-0.7223639620597554,0.6915130557822695,0.43388373911755823,-0.900968867902419,53.41,6,4.089,4.642
2026-08-13 21:00:00,21,0,3,1,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,56.39,7,5.264,4.096
2026-08-13 21:05:00,21,5,3,1,-0.6915130557822698,0.7223639620597551,0.43388373911755823,-0.900968867902419,54.99,6,4.331,3.832
2026-08-13 21:10:00,21,10,3,1,-0.6755902076156598,0.7372773368101244,0.43388373911755823,-0.900968867902419,57.56,6,4.642,4.755
2026-08-13 21:15:00,21,15,3,1,-0.6593458151000687,0.7518398074789775,0.43388373911755823,-0.900968867902419,51.44,7,4.096,4.698
2026-08-13 21:20:00,21,20,3,1,-0.6427876096865396,0.7660444431189778,0.43388373911755823,-0.900968867902419,57.32,6,3.832,3.98
2026-08-13 21:25:00,21,25,3,1,-0.625923472184059,0.7798844830928818,0.43388373911755823,-0.900968867902419,58.74,7,4.755,3.819
2026-08-13 21:30:00,21,30,3,1,-0.608761429008721,0.7933533402912349,0.43388373911755823,-0.900968867902419,53.81,9,4.698,4.461
2026-08-13 21:35:00,21,35,3,1,-0.591309648363583,0.8064446042674821,0.43388373911755823,-0.900968867902419,52.71,5,3.98,3.952
2026-08-13 21:40:00,21,40,3,1,-0.5735764363510465,0.8191520442889916,0.43388373911755823,-0.900968867902419,51.74,5,3.819,4.678
2026-08-13 21:45:00,21,45,3,1,-0.555570233019603,0.8314696123025447,0.43388373911755823,-0.900968867902419,48.78,7,4.461,5.183
2026-08-13 21:50:00,21,50,3,1,-0.537299608346825,0.8433914458128849,0.43388373911755823,-0.900968867902419,49.04,5,3.952,4.693
2026-08-13 21:55:00,21,55,3,1,-0.5187732581605214,0.8549118706729466,0.43388373911755823,-0.900968867902419,59.96,7,4.678,4.391
2026-08-13 22:00:00,22,0,3,1,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,60.35,9,5.183,4.439
2026-08-13 22:05:00,22,5,3,1,-0.48098876891938774,0.8767267557075077,0.43388373911755823,-0.900968867902419,64.21,8,4.693,4.139
2026-08-13 22:10:00,22,10,3,1,-0.46174861323503363,0.8870108331782218,0.43388373911755823,-0.900968867902419,51.11,7,4.391,4.265
2026-08-13 22:15:00,22,15,3,1,-0.4422886902190014,0.8968727415326883,0.43388373911755823,-0.900968867902419,56.34,6,4.439,3.634
2026-08-13 22:20:00,22,20,3,1,-0.4226182617407,0.9063077870366497,0.43388373911755823,-0.900968867902419,53.1,7,4.139,4.444
2026-08-13 22:25:00,22,25,3,1,-0.40274668985873663,0.9153114791194474,0.43388373911755823,-0.900968867902419,50.47,7,4.265,4.842
2026-08-13 22:30:00,22,30,3,1,-0.38268343236508956,0.9238795325112868,0.43388373911755823,-0.900968867902419,51.77,5,3.634,4.276
2026-08-13 22:35:00,22,35,3,1,-0.36243803828370186,0.9320078692827984,0.43388373911755823,-0.900968867902419,55.14,7,4.444,3.969
2026-08-13 22:40:00,22,40,3,1,-0.3420201433256686,0.9396926207859084,0.43388373911755823,-0.900968867902419,57.77,9,4.842,4.723
2026-08-13 22:45:00,22,45,3,1,-0.32143946530316186,0.9469301294951056,0.43388373911755823,-0.900968867902419,56.53,7,4.276,3.716
2026-08-13 22:50:00,22,50,3,1,-0.30070579950427384,0.9537169507482267,0.43388373911755823,-0.900968867902419,55.09,5,3.969,4.458
2026-08-13 22:55:00,22,55,3,1,-0.2798290140309924,0.9600498543859286,0.43388373911755823,-0.900968867902419,62.59,8,4.723,4.615
2026-08-13 23:00:00,23,0,3,1,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,48.83,5,3.716,4.498
2026-08-13 23:05:00,23,5,3,1,-0.23768589232617435,0.9713420698132611,0.43388373911755823,-0.900968867902419,55.44,6,4.458,4.174
2026-08-13 23:10:00,23,10,3,1,-0.21643961393810288,0.9762960071199334,0.43388373911755823,-0.900968867902419,56.69,7,4.615,3.806
2026-08-13 23:15:00,23,15,3,1,-0.19509032201612872,0.9807852804032303,0.43388373911755823,-0.900968867902419,54.51,6,4.498,4.346
2026-08-13 23:20:00,23,20,3,1,-0.1736481776669304,0.984807753012208,0.43388373911755823,-0.900968867902419,54.91,6,4.174,3.776
2026-08-13 23:25:00,23,25,3,1,-0.1521233861899172,0.9883615104677607,0.43388373911755823,-0.900968867902419,51.76,7,3.806,4.066
2026-08-13 23:30:00,23,30,3,1,-0.13052619222005168,0.9914448613738104,0.43388373911755823,-0.900968867902419,52.74,8,4.346,4.461
2026-08-13 23:35:00,23,35,3,1,-0.10886687485196514,0.9940563382223195,0.43388373911755823,-0.900968867902419,55.03,6,3.776,4.534
2026-08-13 23:40:00,23,40,3,1,-0.08715574274765743,0.9961946980917455,0.43388373911755823,-0.900968867902419,53.56,8,4.066,4.991
2026-08-13 23:45:00,23,45,3,1,-0.0654031292301428,0.9978589232386035,0.43388373911755823,-0.900968867902419,54.48,7,4.461,0.801
2026-08-13 23:50:00,23,50,3,1,-0.043619387365336194,0.9990482215818578,0.43388373911755823,-0.900968867902419,58.27,6,4.534,1.277
2026-08-13 23:55:00,23,55,3,1,-0.0218148850345609,0.9997620270799091,0.43388373911755823,-0.900968867902419,59.12,8,4.991,0.808
2026-08-14 00:00:00,0,0,4,1,0.0,1.0,-0.433883739117558,-0.9009688679024191,9.74,1,0.801,0.738
2026-08-14 00:05:00,0,5,4,1,0.02181488503456112,0.9997620270799091,-0.433883739117558,-0.9009688679024191,9.19,2,1.277,1.213
2026-08-14 00:10:00,0,10,4,1,0.043619387365336,0.9990482215818578,-0.433883739117558,-0.9009688679024191,11.36,1,0.808,1.507
2026-08-14 00:15:00,0,15,4,1,0.06540312923014306,0.9978589232386035,-0.433883739117558,-0.9009688679024191,12.41,1,0.738,1.098
2026-08-14 00:20:00,0,20,4,1,0.08715574274765817,0.9961946980917455,-0.433883739117558,-0.9009688679024191,6.56,3,1.213,1.032
2026-08-14 00:25:00,0,25,4,1,0.10886687485196457,0.9940563382223196,-0.433883739117558,-0.9009688679024191,14.87,2,1.507,0.879
2026-08-14 00:30:00,0,30,4,1,0.13052619222005157,0.9914448613738104,-0.433883739117558,-0.9009688679024191,11.45,1,1.098,0.9
2026-08-14 00:35:00,0,35,4,1,0.15212338618991672,0.9883615104677607,-0.433883739117558,-0.9009688679024191,13.73,1,1.032,0.948
2026-08-14 00:40:00,0,40,4,1,0.17364817766693033,0.984807753012208,-0.433883739117558,-0.9009688679024191,10.29,2,0.879,0.0
